% Model,20260626_TI_field_CompactY_X50_Y10_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 8 2026, 16:58"
% Dimension,2
% Nodes,488
% Expressions,2
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=1,ec.Ey (V/m) @ idx=1
22.390137860311818,5,3.805127776181546E-5-9.8788098098914E-11i,1.4165430490079938E-6-3.677605639380952E-12i
23.003407155917657,1.3915557998220145,1.162106540936759E-5-3.017041784663137E-11i,-4.5830483006246286E-5+1.189843421158483E-10i
25,-8.881784197001252E-16,2.4900406916707657E-7-6.464602473743677E-13i,-4.1804278721616996E-5+1.0853157713020603E-10i
21.10825586235872,2.8745657244592566,5.062519271816045E-5-1.3143228818339988E-10i,-4.7765314774557135E-5+1.2400752035844446E-10i
19.78027572062364,5,1.0235583405113675E-4-2.6573452378024734E-10i,8.840049714649764E-7-2.2950390891106186E-12i
23.170876281792044,-3.361853300182311,-2.1764341241074792E-5+5.6504222829333796E-11i,-2.4237799598214594E-5+6.292577451455554E-11i
25,-5,-2.322284755884585E-7+6.029077286415663E-13i,5.067800992741844E-7-1.3156941134361992E-12i
25,-2.5,-1.1292566596682319E-6+2.9317574660159714E-12i,-2.936010295627456E-5+7.622421378846767E-11i
22.557017714382596,-1.1131724592543786,-1.2468247424880785E-5+3.236985778624824E-11i,-5.130865193943092E-5+1.3320667371183662E-10i
21.140683794609178,0.8236026893736512,1.6612464974562203E-5-4.312900685848191E-11i,-7.369700116487592E-5+1.9133093575087326E-10i
19.581668842641363,1.3997087413050886,4.8806500999547255E-5-1.2671063081794332E-10i,-1.0888638168104671E-4+2.826890235461793E-10i
18.61307794401383,3.1852302725032637,1.2776283212661416E-4-3.316957520468073E-10i,-8.531377032315716E-5+2.214901997425129E-10i
17.170413580935453,5,2.3923015508374446E-4-6.210853726542429E-10i,3.595117854341782E-6-9.333585523736731E-12i
22.368421052631582,-5.000000000000001,-3.819782774203371E-5+9.916856873432813E-11i,1.3898670720135138E-6-3.6083499086518694E-12i
20.92894264194604,-3.196094041657175,-5.8245572597880015E-5+1.5121619241478216E-10i,-4.3044262760257024E-5+1.1175080318681712E-10i
19.529679152054204,-0.778871107183087,-2.7048418068180524E-5+7.02226557091608E-11i,-1.1586856340220039E-4+3.0081604827192363E-10i
17.52447532055588,0.9332634435739928,6.136856391192976E-5-1.593240508202765E-10i,-2.1207014838167787E-4+5.5057301238028E-10i
16.05220101004891,2.998719792365091,2.7726561026979185E-4-7.198323924438245E-10i,-2.0595274244016837E-4+5.346911042342088E-10i
14.560551441247279,5,5.464586831824825E-4-1.4187069968919442E-9i,5.333859455609417E-6-1.3847677716645308E-11i
19.736842105263158,-5,-1.0423551217790077E-4+2.7061451305021314E-10i,2.8934364352759903E-6-7.511891826872827E-12i
18.257990077905916,-3.0446252242607708,-1.3888649391190612E-4+3.6057481883046473E-10i,-1.0041293201366874E-4+2.606903936385607E-10i
16.666701167284646,-1.2177293774933469,-1.0690126201363178E-4+2.775352886932308E-10i,-2.65376611117527E-4+6.889663694455525E-10i
15.02383586480469,0.9252058171943109,1.3351495707586813E-4-3.466293237201268E-10i,-4.610244733565816E-4+1.1969041141062114E-9i
13.479117886468686,2.9742840090689726,6.182591020665873E-4-1.6051140570872073E-9i,-4.641437654785858E-4+1.2050023687321092E-9i
11.950689301559095,5,0.0012366734750310544-3.2106312259145215E-9i,9.946696584014111E-6-2.5823449190620814E-11i
17.105263157894733,-5,-2.4619765749948436E-4+6.391742872122552E-10i,6.073866033777057E-6-1.5768870558622747E-11i
15.580512242992727,-3.075056819231014,-3.2892066324352137E-4+8.539383867950389E-10i,-2.2605142061976613E-4+5.868709601668631E-10i
13.999956802771587,-1.085625428379505,-2.2324042602175735E-4+5.795731024763575E-10i,-6.217687262879482E-4+1.6142256854562944E-9i
