% Model,20260626_TI_field_CompactY_X50_Y10_leadField.mph
% Version,COMSOL 6.3.0.335
% Date,"Jul 8 2026, 17:03"
% Dimension,2
% Nodes,485
% Expressions,2
% Description,"Electric field, x-component, Electric field, y-component"
% Length unit,mm
% x,y,ec.Ex (V/m) @ idx=4,ec.Ey (V/m) @ idx=4
3.9473684210526265,5,-0.05254235147865824+1.4186596741685927E-7i,-6.357217989837645E-5+1.7164684389384813E-10i
6.0234794738053905,-1.0424660805407389,-0.06931875969443498+1.8716278635116333E-7i,-0.006977084835158641+1.8838343965082966E-8i
7.567773764614723,-3.0641059617862876,-0.0721478996184002+1.9480155128984548E-7i,-0.0019551729098602386+5.279027080415398E-9i
8.927862664601797,-5,-0.07255054603669497+1.958887090216704E-7i,4.128043892995259E-5-1.1145845664343422E-10i
4.456720474384432,0.9865415445857737,-0.061395098643252245+1.6576865744610415E-7i,-0.011361046576723972+3.0675175703349876E-8i
2.8745259613280543,2.9977797558797086,-0.04997925447248791+1.3494552655095673E-7i,-0.008916751787921074+2.4075504483716995E-8i
1.315789473684209,5,-0.040577779009610855+1.095612532142633E-7i,-1.9768627117046356E-4+5.337590213481379E-10i
3.3813630240123262,-0.9943548472239262,-0.07211928052324817+1.9472427885139958E-7i,-0.02030736057618231+5.483049906880055E-8i
4.8865803807639,-3.0152715650495323,-0.0768847025036941+2.075910649844895E-7i,-0.006831214069715504+1.844448840523406E-8i
6.318345676258162,-5,-0.07542402692178546+2.0364719592119186E-7i,1.9423733097454857E-4-5.244467765862291E-10i
1.8153179273863074,1.0092677013605729,-0.049862722515661144+1.346308866780738E-7i,-0.02305184285708543+6.22406857635647E-8i
0.22878324998613767,3.0023458828431635,-0.03464288030047863+9.353684389116417E-8i,-0.012143875331434186+3.278883745398067E-8i
-1.315789473684209,5,-0.025697794033819+6.938483544208694E-8i,-1.3494557403632515E-4+3.6435720652979845E-10i
0.8423174779999533,-0.9504648738186695,-0.052268881923774525+1.4112759119518714E-7i,-0.05076896838940054+1.370777784516132E-7i
2.3207897134234523,-2.9907074678168972,-0.0880310506981689+2.376865484425657E-7i,-0.014958849023870577+4.038935313118077E-8i
3.7084835365699846,-5,-0.08636971959539867+2.3320090329229166E-7i,-0.001641461033462947+4.43199535110087E-9i
-0.7802888117082025,1.0149978983871073,-0.024930554408177333+6.731326482012059E-8i,-0.028342628369287148+7.65259696147917E-8i
-2.3753687126996446,3.0055354932507754,-0.018744356600053746+5.06103401891596E-8i,-0.009756073078346144+2.6341697820877957E-8i
-3.947368421052632,5,-0.013548860868127094+3.658234167981818E-8i,7.925672416248437E-5-2.139955965266187E-10i
-1.771794598390465,-0.9884853299279768,-0.0010594344554415238+2.8605056626951097E-9i,-0.029541764930593295+7.976367526646436E-8i
0,-3,-0.031485742449949915+8.501247444767672E-8i,-0.02332858087543778+6.29878869372778E-8i
1.098621396881807,-5,-0.07417961910138611+2.0028725647550876E-7i,-0.006690355069353259+1.8064164765476954E-8i
-3.4178046415621175,1.0118257445201084,-0.00825727008908346+2.2294883583312724E-8i,-0.015484743718208226+4.180928500465133E-8i
-5.01331064018866,3.0040151532522317,-0.008686560234980836+2.3453980200353044E-8i,-0.005464870112902069+1.4755317635321902E-8i
-6.578947368421053,5,-0.006407407889440118+1.7300198664292848E-8i,1.074289676986732E-4-2.900615218445787E-10i
-4.480262354890918,-0.9711199186115943,0.003380625283937122-9.12779239761354E-9i,-0.01360754284255833+3.674078481832011E-8i
-2.7947292601815055,-3.0361508300448117,0.012512127304755075-3.3783129124949156E-8i,-0.015032720424429323+4.058880818809671E-8i
